,age,country,countryZh,loan,marketValue,mfClubId,mfClubName,miClubId,miClubName,playerId,playerMainPosition,playerName,premium,premiumRate,transferDate,transferFee,transferFeeValue,year
208,27,Brazil,巴西,出租,100万,41.0,广州恒大,1810.0,柏太阳神,5986,中锋,克莱奥,,-,2013-01-25,,,12
209,20,Uzbekistan,乌兹别克斯坦,出租,15万,1062.0,塔什干棉农,42.0,北京国安,6700,中后卫,克里梅茨,,-,2013-01-25,15万,150000.0,12
210,22,Cameroon,喀麦隆,,,1816.0,武里南联,215.0,重庆力帆,33454,中锋,Hermann Ekwalla,,-,2013-01-22,,,12
211,27,China,中国,,15万,214.0,石家庄永昌,215.0,重庆力帆,6780,右中场,程谋义,-15万,-100,2013-01-21,,,12
212,21,China,中国,出租,3万,41.0,广州恒大,,SY Zhongze,1028,门将,董春雨,,-,2013-01-21,,,12
213,21,China,中国,出租,3万,41.0,广州恒大,1255.0,梅州客家,33365,右后卫,涂东旭,,-,2013-01-21,,,12
214,26,China,中国,,,216.0,延边富德,215.0,重庆力帆,6742,中场,崔永哲,0,-,2013-01-21,0,0.0,12
215,23,Australia,澳大利亚,,50万,927.0,哈茨,49.0,山东鲁能,1288,中后卫,麦克格文,0,0,2013-01-18,50万,500000.0,12
216,31,China,中国,,3万,52.0,大连一方,215.0,重庆力帆,6748,左边锋,吴庆,-3万,-100,2013-01-16,0,0.0,12
217,23,China,中国,,,627.0,贵州恒丰,43.0,北京人和,1103,左中场,范云龙,0,-,2013-01-16,0,0.0,12
218,30,Australia,澳大利亚,,25万,54.0,上海申鑫,43.0,北京人和,1097,中后卫,乔纳斯·萨利,-25万,-100,2013-01-14,0,0.0,12
219,25,China,中国,,10万,50.0,上海绿地申花,55.0,杭州绿城,1488,右后卫,王林,-10万,-100,2013-01-14,0,0.0,12
220,24,China,中国,,5万,52.0,大连一方,53.0,江苏苏宁,33486,后腰,尹路,55万,1100,2013-01-14,60万,600000.0,12
221,27,China,中国,,5万,52.0,大连一方,55.0,杭州绿城,33415,中后卫,王宏有,-5万,-100,2013-01-14,,,12
222,28,China,中国,,,1451.0,成都天诚,215.0,重庆力帆,6746,左后卫,范培培,0,-,2013-01-14,0,0.0,12
223,26,China,中国,,,1252.0,武汉卓尔,46.0,天津泰达,33529,中后卫,蔡曦,0,-,2013-01-14,0,0.0,12
224,23,China,中国,,3万,,GD Sunray Cave,48.0,河南建业,1242,右中场,尹鸿博,-3万,-100,2013-01-13,0,0.0,12
225,29,Bolivia,玻利维亚,,50万,215.0,重庆力帆,,Bolívar,13369,中后卫,卡夫雷拉,-50万,-100,2013-01-12,0,0.0,12
226,32,China,中国,,25万,41.0,广州恒大,51.0,广州富力,1358,右边锋,吴坪枫,-13万,-52,2013-01-11,12万,120000.0,12
227,30,China,中国,,10万,41.0,广州恒大,51.0,广州富力,1337,右后卫,李健华,2万,20,2013-01-11,12万,120000.0,12
228,26,China,中国,,10万,41.0,广州恒大,51.0,广州富力,1359,左边锋,姜宁,85万,850,2013-01-11,95万,950000.0,12
229,29,China,中国,,3万,55.0,杭州绿城,48.0,河南建业,1253,门将,韩锋,-3万,-100,2013-01-11,0,0.0,12
230,28,France,法国,,500万,95.0,巴黎圣日耳曼,52.0,大连一方,18429,中锋,纪尧姆·瓦罗,-300万,-60,2013-01-09,200万,2000000.0,12
231,19,China,中国,出租,3万,41.0,广州恒大,1251.0,梅县铁汉,33366,左后卫,李伟新,,-,2013-01-09,,,12
232,18,China,中国,出租,3万,41.0,广州恒大,1251.0,梅县铁汉,33370,,张兴博,,-,2013-01-09,,,12
233,18,China,中国,,10万,,Shanghai Pudong,45.0,上海上港,1143,右边锋,郑达伦,-10万,-100,2013-01-07,,,12
234,19,China,中国,,10万,,Shanghai Pudong,45.0,上海上港,1147,前腰,林创益,-10万,-100,2013-01-07,,,12
235,25,China,中国,出租,3万,46.0,天津泰达,626.0,天津权健,6692,后腰,范柏群,,-,2013-01-07,,,12
236,19,China,中国,,,,Shanghai Pudong,45.0,上海上港,1138,门将,董佳林,,-,2013-01-07,,,12
237,19,China,中国,,,,Shanghai Pudong,45.0,上海上港,1154,左后卫,张卫,,-,2013-01-07,,,12
238,20,China,中国,,,,Shanghai Pudong,45.0,上海上港,1162,右边锋,李圣龙,,-,2013-01-07,,,12
239,19,China,中国,,,,Shanghai Pudong,45.0,上海上港,1521,中锋,季骁宣,,-,2013-01-07,,,12
240,30,Bosnia-Herzegovina,波黑,,650万,152.0,莫斯科迪纳摩,43.0,北京人和,1090,前腰,米西莫维奇,-300万,-46,2013-01-04,350万,3500000.0,12
241,23,Brazil,巴西,,300万,191.0,博塔弗戈,41.0,广州恒大,1026,中锋,埃尔克森,270万,90,2013-01-01,570万,5700000.0,12
242,29,Chinese Taipei (Taiwan),中华台北,,100万,,KV Mechelen,43.0,北京人和,1100,右后卫,陈昌源,0,0,2013-01-01,100万,1000000.0,12
243,26,Brazil,巴西,出租,75万,41.0,广州恒大,189.0,克鲁塞罗,5459,中后卫,保隆,,-,2013-01-01,,,12
244,24,China,中国,,48万,50.0,上海绿地申花,41.0,广州恒大,1133,左边锋,冯仁亮,103万,216,2013-01-01,150万,1500000.0,12
245,28,Brazil,巴西,出租,40万,41.0,广州恒大,194.0,维多利亚,9237,前腰,雷纳多,,-,2013-01-01,,,12
246,25,China,中国,,40万,48.0,河南建业,41.0,广州恒大,1010,门将,曾诚,-40万,-100,2013-01-01,0,0.0,12
247,29,China,中国,,35万,48.0,河南建业,41.0,广州恒大,1113,中后卫,赵鹏,165万,471,2013-01-01,200万,2000000.0,12
248,23,China,中国,,25万,50.0,上海绿地申花,53.0,江苏苏宁,1406,中场,吴曦,205万,820,2013-01-01,230万,2300000.0,12
249,25,China,中国,,25万,47.0,辽宁宏运,52.0,大连一方,1022,左边锋,于汉超,405万,1620,2013-01-01,430万,4300000.0,12
250,27,China,中国,,25万,46.0,天津泰达,52.0,大连一方,1394,前腰,陈涛,155万,620,2013-01-01,180万,1800000.0,12
251,27,Brazil,巴西,,15万,45.0,上海上港,,UA Barbarense,41674,中后卫,Camacho,-15万,-100,2013-01-01,0,0.0,12
252,18,China,中国,出租,10万,43.0,北京人和,,Laochenggen,1105,,沈田峰,,-,2013-01-01,,,12
253,31,China,中国,,10万,42.0,北京国安,50.0,上海绿地申花,1324,后腰,徐亮,27万,270,2013-01-01,37万,370000.0,12
254,29,"Korea, South",韩国,,10万,41.0,广州恒大,1252.0,武汉卓尔,43589,后腰,赵源熙,-10万,-100,2013-01-01,0,0.0,12
255,31,China,中国,,10万,50.0,上海绿地申花,54.0,上海申鑫,1456,后腰,于涛,-10万,-100,2013-01-01,0,0.0,12
256,31,China,中国,,10万,1391.0,大连实德,51.0,广州富力,1349,中后卫,张耀坤,-10万,-100,2013-01-01,0,0.0,12
257,23,China,中国,,10万,55.0,杭州绿城,53.0,江苏苏宁,33509,右边锋,巴力·买买提依力,-10万,-100,2013-01-01,0,0.0,12
258,19,China,中国,,10万,,天津泰达预备队,46.0,天津泰达,1193,后腰,郭皓,-10万,-100,2013-01-01,,,12
259,19,China,中国,,10万,,Dongguan Nanch.,41.0,广州恒大,1011,门将,方镜淇,-10万,-100,2013-01-01,0,0.0,12
260,20,China,中国,,10万,626.0,天津权健,43.0,北京人和,1096,中后卫,于睿,-10万,-100,2013-01-01,0,0.0,12
261,22,China,中国,,5万,1250.0,深圳FC,41.0,广州恒大,1221,中后卫,弋腾,115万,2300,2013-01-01,120万,1200000.0,12
262,21,China,中国,出租,5万,50.0,上海绿地申花,,Chongqing F.C.,1326,左边锋,顾斌,,-,2013-01-01,,,12
263,23,China,中国,出租,5万,41.0,广州恒大,50.0,上海绿地申花,1238,中后卫,李建滨,,-,2013-01-01,,,12
264,18,China,中国,出租,5万,43.0,北京人和,,YC Helanshan,20252,前腰,李帅,,-,2013-01-01,,,12
265,19,China,中国,,5万,,山东鲁能预备队,49.0,山东鲁能,6681,中场,罗森文,-5万,-100,2013-01-01,,,12
266,20,China,中国,,5万,626.0,天津权健,1252.0,武汉卓尔,6859,右后卫,刘尚坤,-5万,-100,2013-01-01,0,0.0,12
267,29,China,中国,,5万,44.0,长春亚泰,46.0,天津泰达,1194,左中场,杜震宇,19万,380,2013-01-01,24万,240000.0,12
268,31,China,中国,,5万,42.0,北京国安,50.0,上海绿地申花,1307,右后卫,王长庆,-5万,-100,2013-01-01,0,0.0,12
269,21,China,中国,,3万,49.0,山东鲁能,,山东鲁能预备队,33369,,杨晨,-3万,-100,2013-01-01,,,12
270,18,China,中国,,3万,,Dongguan Nanch.,41.0,广州恒大,33370,,张兴博,-3万,-100,2013-01-01,0,0.0,12
271,23,China,中国,出租,3万,50.0,上海绿地申花,,JX Liansheng,1321,左后卫,范凌江,,-,2013-01-01,,,12
272,19,China,中国,,3万,,Dongguan Nanch.,41.0,广州恒大,1036,中场,廖力生,-3万,-100,2013-01-01,0,0.0,12
273,19,China,中国,,3万,,河南建业预备队,48.0,河南建业,6837,,王飞,-3万,-100,2013-01-01,,,12
274,28,China,中国,,3万,41.0,广州恒大,51.0,广州富力,1355,后腰,李岩,-3万,-100,2013-01-01,,,12
275,19,China,中国,,3万,,河南建业预备队,48.0,河南建业,1252,中锋,张帅,-3万,-100,2013-01-01,,,12
276,22,China,中国,,3万,55.0,杭州绿城,45.0,上海上港,1153,中后卫,吴禹寅,-3万,-100,2013-01-01,0,0.0,12
277,22,China,中国,,3万,,大连一方预备队,52.0,大连一方,1365,左后卫,艾迪·弗朗西斯,-3万,-100,2013-01-01,,,12
278,22,China,中国,,3万,53.0,江苏苏宁,1252.0,武汉卓尔,21640,前腰,王云龙,33万,1300,2013-01-01,35万,350000.0,12
279,19,China,中国,出租,3万,43.0,北京人和,,Laochenggen,33521,右中场,杨磊,,-,2013-01-01,,,12
280,23,China,中国,,3万,50.0,上海绿地申花,46.0,天津泰达,1177,中后卫,王冠伊,-3万,-100,2013-01-01,0,0.0,12
281,18,China,中国,,3万,43.0,北京人和,,Renhe Reserve,1082,门将,徐嘉敏,-3万,-100,2013-01-01,,,12
282,18,China,中国,,3万,,大连一方预备队,52.0,大连一方,1383,右后卫,纪政玉,-3万,-100,2013-01-01,,,12
283,20,China,中国,出租,3万,46.0,天津泰达,626.0,天津权健,6691,中场,赵英杰,,-,2013-01-01,,,12
284,19,China,中国,,3万,1391.0,大连实德,52.0,大连一方,1395,右边锋,南云齐,-3万,-100,2013-01-01,,,12
285,19,China,中国,,3万,,Dongguan Nanch.,41.0,广州恒大,33366,左后卫,李伟新,-3万,-100,2013-01-01,0,0.0,12
286,20,China,中国,,,,上海绿地申花预备队,50.0,上海绿地申花,1318,,袁少华,,-,2013-01-01,,,12
287,18,China,中国,,,,Unknown,50.0,上海绿地申花,1322,影子前锋,梁雨,,-,2013-01-01,,,12
288,19,China,中国,,,,河南建业预备队,48.0,河南建业,6835,中后卫,罗恒,,-,2013-01-01,,,12
289,19,China,中国,,,,天津泰达预备队,46.0,天津泰达,19529,,姜卫鹏,,-,2013-01-01,,,12
290,19,China,中国,出租,,44.0,长春亚泰,,Laochenggen,1124,门将,周淼,,-,2013-01-01,,,12
291,19,China,中国,出租,,44.0,长春亚泰,,Laochenggen,1130,,牟彦龙,,-,2013-01-01,,,12
292,19,China,中国,,,,北京国安预备队,42.0,北京国安,1046,,张帅,,-,2013-01-01,,,12
293,21,China,中国,,,,Shenzhen Yihua,48.0,河南建业,1254,门将,党钊,0,-,2013-01-01,0,0.0,12
294,23,China,中国,,,215.0,重庆力帆,,大连一方预备队,20251,前腰,王选宏,0,-,2013-01-01,0,0.0,12
295,18,China,中国,,,,河南建业预备队,48.0,河南建业,1262,右中场,钟晋宝,,-,2013-01-01,,,12
296,33,Spain,西班牙,,,,Unknown,45.0,上海上港,1155,中后卫,夸德拉多,0,-,2013-01-01,0,0.0,12
297,19,China,中国,,,,北京国安预备队,42.0,北京国安,1071,右中场,杜明洋,,-,2013-01-01,,,12
298,19,China,中国,,,,北京国安预备队,42.0,北京国安,1072,左边锋,曹翰晨,,-,2013-01-01,,,12
299,17,China,中国,,,,Unknown,43.0,北京人和,1083,左边锋,向汉天,,-,2013-01-01,,,12
300,21,China,中国,,,,上海绿地申花预备队,50.0,上海绿地申花,1303,中后卫,刘佳燊,,-,2013-01-01,,,12
301,18,China,中国,,,,Unknown,50.0,上海绿地申花,1308,前腰,苏顺,,-,2013-01-01,,,12
302,28,Brazil,巴西,回归,40万,1805.0,鹿岛鹿角,41.0,广州恒大,9237,前腰,雷纳多,,-,2012-12-31,,,12
303,28,Netherlands,荷兰,回归,40万,46.0,天津泰达,875.0,索菲亚列夫斯基,23853,中锋,阿尔斯,,-,2012-12-31,,,12
304,21,China,中国,回归,10万,,SY Dongjin,46.0,天津泰达,33483,中后卫,毛开宇,,-,2012-12-31,,,12
305,31,China,中国,回归,10万,42.0,北京国安,49.0,山东鲁能,20307,中后卫,矫喆,,-,2012-12-31,,,12
306,18,China,中国,回归,5万,,波尔图U19,43.0,北京人和,20252,前腰,李帅,,-,2012-12-31,,,12
307,29,China,中国,回归,5万,46.0,天津泰达,44.0,长春亚泰,1194,左中场,杜震宇,,-,2012-12-31,,,12
308,23,China,中国,回归,3万,,Laochenggen,43.0,北京人和,1106,影子前锋,张成祥,,-,2012-12-31,,,12
309,21,China,中国,回归,3万,50.0,上海绿地申花,45.0,上海上港,1320,左后卫,柏佳骏,,-,2012-12-31,,,12
310,22,China,中国,回归,3万,213.0,河北华夏幸福,,Shide Reserves,10192,中锋,韩家宝,,-,2012-12-31,,,12
311,23,China,中国,回归,3万,213.0,河北华夏幸福,55.0,杭州绿城,6782,中锋,谈杨,,-,2012-12-31,,,12
312,28,China,中国,回归,3万,51.0,广州富力,41.0,广州恒大,1355,后腰,李岩,,-,2012-12-31,,,12
313,22,China,中国,回归,3万,45.0,上海上港,,大连一方预备队,1365,左后卫,艾迪·弗朗西斯,,-,2012-12-31,,,12
314,25,China,中国,回归,3万,,Beijing Yitong,42.0,北京国安,1063,门将,张思鹏,,-,2012-12-31,,,12
315,21,China,中国,回归,,627.0,贵州恒丰,44.0,长春亚泰,1110,门将,吴亚轲,,-,2012-12-31,,,12
316,22,China,中国,回归,,1451.0,成都天诚,44.0,长春亚泰,6854,左边锋,杨贺,,-,2012-12-31,,,12
317,23,China,中国,回归,,,SY Dongjin,46.0,天津泰达,1173,右后卫,吕伟,,-,2012-12-31,,,12
318,25,China,中国,回归,,,SY Zhongze,46.0,天津泰达,6692,后腰,范柏群,,-,2012-12-31,,,12
319,23,China,中国,回归,,45.0,上海上港,43.0,北京人和,1094,中锋,陈子介,,-,2012-12-31,,,12
320,29,Brazil,巴西,,150万,48.0,河南建业,644.0,锡永,5500,中后卫,阿代尔顿,-150万,-100,2012-12-10,0,0.0,12
321,30,Chile,智利,,50万,52.0,大连一方,180.0,萨兰迪兵工厂,8282,中锋,卡纳莱斯,-50万,-100,2012-08-07,,,12
322,23,China,中国,出租,3万,43.0,北京人和,,Laochenggen,1106,影子前锋,张成祥,,-,2012-07-21,,,12
323,28,Argentina,阿根廷,,,,Al Arabi,49.0,山东鲁能,4964,前腰,皮斯库里奇,0,-,2012-07-12,0,0.0,12
324,25,Paraguay,巴拉圭,,100万,,Sol de América,49.0,山东鲁能,20003,中锋,奥蒂戈萨,-47万,-47,2012-07-11,53万,530000.0,12
325,26,Brazil,巴西,,15万,,Wetteren,45.0,上海上港,41674,中后卫,Camacho,-15万,-100,2012-07-11,0,0.0,12
326,26,China,中国,,5万,47.0,辽宁宏运,50.0,上海绿地申花,1310,后腰,王寿挺,-5万,-100,2012-07-10,,,12
327,27,China,中国,出租,3万,41.0,广州恒大,51.0,广州富力,1355,后腰,李岩,,-,2012-07-10,,,12
328,29,China,中国,出租,5万,44.0,长春亚泰,46.0,天津泰达,1194,左中场,杜震宇,,-,2012-07-09,,,12
329,23,China,中国,出租,3万,55.0,杭州绿城,213.0,河北华夏幸福,6782,中锋,谈杨,,-,2012-07-09,,,12
330,32,Mali,马里,,800万,31.0,巴塞罗那,52.0,大连一方,2143,中场,塞杜·凯塔,-800万,-100,2012-07-08,0,0.0,12
331,24,China,中国,,80万,686.0,全北现代,41.0,广州恒大,1019,后腰,黄博文,80万,100,2012-07-07,160万,1600000.0,12
332,21,China,中国,出租,,45.0,上海上港,50.0,上海绿地申花,1320,左后卫,柏佳骏,,-,2012-07-04,,,12
333,30,China,中国,,25万,55.0,杭州绿城,49.0,山东鲁能,1274,中后卫,杜威,100万,400,2012-07-03,125万,1250000.0,12
334,27,Brazil,巴西,出租,40万,41.0,广州恒大,1805.0,鹿岛鹿角,9237,前腰,雷纳多,,-,2012-07-02,25万,250000.0,12
335,27,Paraguay,巴拉圭,,1000万,66.0,多特蒙德,41.0,广州恒大,3122,中锋,巴里奥斯,-150万,-15,2012-07-01,850万,8500000.0,12
336,29,Nigeria,尼日利亚,,750万,267.0,布莱克本,51.0,广州富力,20513,中锋,雅库布,-610万,-81,2012-07-01,140万,1400000.0,12
337,34,Cote d'Ivoire,科特迪瓦,,550万,1.0,切尔西,50.0,上海绿地申花,28,中锋,德罗巴,-550万,-100,2012-07-01,0,0.0,12
338,26,Colombia,哥伦比亚,,450万,179.0,竞技,50.0,上海绿地申花,1327,前腰,莫雷诺,0,0,2012-07-01,450万,4500000.0,12
339,23,Mozambique,莫桑比克,,400万,616.0,帕纳辛纳科斯,49.0,山东鲁能,693,后腰,西芒,-400万,-100,2012-07-01,0,0.0,12
340,26,Belarus,白俄罗斯,,160万,703.0,波兹南莱赫,53.0,江苏苏宁,6213,前腰,克里维茨,-110万,-69,2012-07-01,50万,500000.0,12
341,22,"Korea, South",韩国,,90万,,Omiya Ardija,41.0,广州恒大,1013,中后卫,金英权,110万,122,2012-07-01,200万,2000000.0,12
342,28,Zambia,赞比亚,,40万,1040.0,奥兰多海盗,48.0,河南建业,12991,中场,伊萨克·查恩萨,-40万,-100,2012-07-01,,,12
343,29,Tunisia,突尼斯,,25万,48.0,河南建业,638.0,凯泽斯劳滕,27465,右后卫,哈伊里,-25万,-100,2012-07-01,0,0.0,12
344,26,Argentina,阿根廷,,25万,48.0,河南建业,1056.0,墨尔本胜利,11822,前腰,弗洛雷斯,-25万,-100,2012-07-01,0,0.0,12
345,21,China,中国,出租,3万,,大连一方预备队,45.0,上海上港,1365,左后卫,艾迪·弗朗西斯,,-,2012-07-01,,,12
346,25,China,中国,出租,3万,42.0,北京国安,,Beijing Yitong,1063,门将,张思鹏,,-,2012-07-01,,,12
347,19,China,中国,,3万,,天津泰达预备队,46.0,天津泰达,6691,中场,赵英杰,-3万,-100,2012-07-01,,,12
348,20,China,中国,,3万,,广州恒大预备队,41.0,广州恒大,33365,右后卫,涂东旭,-3万,-100,2012-07-01,,,12
349,19,China,中国,,,213.0,河北华夏幸福,53.0,江苏苏宁,1409,,张嘉贝,,-,2012-07-01,,,12
350,20,China,中国,,,213.0,河北华夏幸福,,Shenzhen Yihua,1254,门将,党钊,,-,2012-07-01,,,12
351,18,China,中国,出租,,43.0,北京人和,,波尔图U19,20252,前腰,李帅,,-,2012-07-01,,,12
352,29,Brazil,巴西,,150万,644.0,锡永,48.0,河南建业,5500,中后卫,阿代尔顿,-150万,-100,2012-06-01,,,12
353,29,Brazil,巴西,回归,50万,281.0,布尔萨体育,41.0,广州恒大,9237,前腰,雷纳多,,-,2014-06-30,,,13
354,31,China,中国,回归,8万,1451.0,成都天诚,48.0,河南建业,1260,,何滨,,-,2014-06-30,,,13
355,23,China,中国,回归,5万,,SY Zhongze,41.0,广州恒大,1028,门将,董春雨,,-,2014-06-30,,,13
356,31,China,中国,回归,5万,,HN Billows,48.0,河南建业,1258,左后卫,李昭楠,,-,2014-06-30,,,13
357,21,China,中国,回归,5万,,TJ Huarunde,46.0,天津泰达,6691,中场,赵英杰,,-,2014-06-30,,,13
358,21,China,中国,回归,5万,,Casa Pia,49.0,山东鲁能,1292,后腰,齐天羽,,-,2014-06-30,,,13
359,21,Australia,澳大利亚,回归,50万,,Central Coast,45.0,上海上港,22204,右边锋,贝尔尼·伊比尼,,-,2014-05-31,,,13
360,24,China,中国,回归,18万,226.0,通德拉,42.0,北京国安,1075,中场,李提香,,-,2014-05-31,,,13
361,31,Hongkong,香港,回归,13万,,South China,42.0,北京国安,14122,左后卫,李志豪,,-,2014-05-31,,,13
362,23,China,中国,回归,10万,,马里迪莫B队,42.0,北京国安,1048,中后卫,雷腾龙,,-,2014-05-31,,,13
363,24,China,中国,出租,5万,43.0,北京人和,1255.0,梅州客家,9028,后腰,史亮,,-,2014-03-01,,,13
364,21,China,中国,出租,3万,44.0,长春亚泰,,LJ Jiayunhao,6845,门将,祎凡,,-,2014-03-01,,,13
365,21,China,中国,出租,3万,44.0,长春亚泰,,YC Helanshan,6852,右中场,刘骐鸣,,-,2014-03-01,,,13
366,23,China,中国,出租,3万,44.0,长春亚泰,,JX Liansheng,6854,左边锋,杨贺,,-,2014-03-01,,,13
367,22,China,中国,出租,3万,44.0,长春亚泰,,YC Helanshan,6856,中锋,程长城,,-,2014-03-01,,,13
368,18,China,中国,出租,3万,43.0,北京人和,1256.0,内蒙古中优,33522,右后卫,黄耿基,,-,2014-03-01,,,13
369,23,Morocco,摩洛哥,,140万,1091.0,阿勒森,51.0,广州富力,1344,中锋,哈默德,220万,157,2014-02-28,360万,3600000.0,13
370,28,Brazil,巴西,,100万,41.0,广州恒大,,Without Club,5986,中锋,克莱奥,-100万,-100,2014-02-28,,,13
371,28,Brazil,巴西,,75万,42.0,北京国安,,Without Club,8245,中锋,安德烈·利马,-75万,-100,2014-02-28,,,13
372,26,Lebanon,黎巴嫩,,50万,714.0,赫根,46.0,天津泰达,1185,中后卫,阿里汗,-50万,-100,2014-02-28,,,13
373,25,China,中国,,25万,54.0,上海申鑫,42.0,北京国安,1079,左边锋,陈志钊,200万,800,2014-02-28,225万,2250000.0,13
374,22,China,中国,,15万,,Without Club,52.0,大连一方,1374,后腰,张佳祺,-15万,-100,2014-02-28,,,13
375,24,China,中国,,13万,52.0,大连一方,41.0,广州恒大,1043,中锋,董学升,-13万,-100,2014-02-28,,,13
376,24,China,中国,,10万,41.0,广州恒大,,广州恒大预备队,1238,中后卫,李建滨,-10万,-100,2014-02-28,,,13
377,28,Hongkong,香港,,10万,48.0,河南建业,1250.0,深圳FC,14138,左边锋,高梵,-10万,-100,2014-02-28,,,13
378,20,China,中国,,5万,216.0,延边富德,215.0,重庆力帆,33508,右边锋,石哲,-5万,-100,2014-02-28,,,13
379,19,Hongkong,香港,,3万,,Without Club,50.0,上海绿地申花,1317,中后卫,霍斌仁,-3万,-100,2014-02-28,,,13
380,24,China,中国,,3万,47.0,辽宁宏运,52.0,大连一方,1384,左后卫,韩学庚,-3万,-100,2014-02-28,,,13
381,30,Brazil,巴西,,,,Bragantino,215.0,重庆力帆,37049,中锋,Lincom,,-,2014-02-28,,,13
382,29,Jamaica,牙买加,,50万,838.0,波特兰伐木者,48.0,河南建业,1269,中锋,瑞恩·约翰逊,-50万,-100,2014-02-27,0,0.0,13
383,25,China,中国,出租,10万,53.0,江苏苏宁,1254.0,新疆雪豹,33509,右边锋,巴力·买买提依力,,-,2014-02-27,,,13
384,25,China,中国,,5万,1250.0,深圳FC,51.0,广州富力,1347,门将,张世昌,-5万,-100,2014-02-27,,,13
385,21,China,中国,,3万,,Without Club,50.0,上海绿地申花,1323,,韩毅,-3万,-100,2014-02-27,,,13
386,24,China,中国,出租,3万,53.0,江苏苏宁,,JX Liansheng,6668,中锋,戈伟,,-,2014-02-27,,,13
387,30,Croatia,克罗地亚,,150万,702.0,里耶卡,52.0,大连一方,1398,中锋,莱昂·本科,-50万,-33,2014-02-26,100万,1000000.0,13
388,28,Argentina,阿根廷,,80万,672.0,艾杜美图斯,44.0,长春亚泰,1117,后腰,伊格莱西亚斯,-45万,-56,2014-02-25,35万,350000.0,13
389,22,China,中国,出租,8万,50.0,上海绿地申花,1249.0,北京北控,33330,右后卫,刘斌,,-,2014-02-25,,,13
390,26,China,中国,出租,30万,49.0,山东鲁能,50.0,上海绿地申花,1301,门将,耿晓峰,,-,2014-02-24,60万,600000.0,13
391,24,China,中国,,15万,49.0,山东鲁能,50.0,上海绿地申花,1330,中锋,高迪,165万,1100,2014-02-24,180万,1800000.0,13
392,23,China,中国,出租,3万,41.0,广州恒大,1257.0,青岛黄海,33344,左后卫,张宏楠,,-,2014-02-24,,,13
